# frequency_Hz amplitude_m phase_deg direction_deg wavenumber_rad_per_m
0.106181026460878 0.265165042944955 233.173860498207 11.196 0.045405286932626
0.107414006492273 0.265165042944955 163.891676626035 -11.196 0.0464601328447478
0.10872492704771 0.265165042944955 113.781089945797 0 0.0475958218938803
0.110127809528067 0.265165042944955 199.83929146828 11.196 0.0488272405344715
0.111636841758003 0.265165042944955 157.870886235347 -11.196 0.0501702521454519
0.113265374308071 0.265165042944955 89.3167974435608 0 0.0516409014298111
0.115024847188075 0.265165042944955 259.95712941085 11.196 0.0532544854303807
0.116923692494706 0.265165042944955 79.4660314636265 -11.196 0.0550245038962695
0.118967000635665 0.265165042944955 99.6950880833251 0 0.0569622112712227
0.121157303695626 0.265165042944955 6.93565150055162 11.196 0.0590771790269839
0.123496507063031 0.265165042944955 12.752882437364 -11.196 0.0613790350880781
0.125988405559018 0.265165042944955 143.914252273714 0 0.063879986889144
0.128641034793993 0.265165042944955 222.151439861151 11.196 0.066597486290715
0.131468180948274 0.265165042944955 305.09943587068 -11.196 0.0695563609497842
0.134490188865596 0.265165042944955 153.476400789598 0 0.0727904961075516
0.137734371001154 0.265165042944955 32.939684062971 11.196 0.0763443439541939
0.141235752914894 0.265165042944955 225.606240741246 -11.196 0.0802750850025964
0.145038450041533 0.265165042944955 266.814997125132 0 0.0846559284971919
0.149198242563666 0.265165042944955 357.056775426956 11.196 0.0895814921331173
0.153786562725172 0.265165042944955 22.3416791296681 -11.196 0.0951760256101557
0.158896726969028 0.265165042944955 187.196419408934 0 0.101606303219123
0.164653470172871 0.265165042944955 176.328351459909 11.196 0.10910194942987
0.171228413193476 0.265165042944955 335.579990651011 -11.196 0.117989237465879
0.178865906736231 0.265165042944955 264.732909102163 0 0.128749593478317
0.187929110203628 0.265165042944955 298.393301836305 11.196 0.142127738049555
0.198988120281314 0.265165042944955 233.041357663645 -11.196 0.159347417136734
0.213005507069128 0.265165042944955 304.681661830487 0 0.182588067921418
0.231780788591666 0.265165042944955 176.360118589797 11.196 0.216194978059177
0.251177613760739 0.1875 359.619963844397 -11.196 0.253894088871934
0.268422659265843 0.1875 338.0665182753 0 0.289953982778629
0.287118889380178 0.153093108923949 150.189248928668 11.196 0.331752542685867
0.306566129340203 0.153093108923949 27.9289038567343 -11.196 0.378215279992139
0.332565848919179 0.153093108923949 152.524569401775 0 0.44508814667226
0.352027750703561 0.0565333771083307 279.880322732515 11.196 0.498705928152185
0.357423767422438 0.0565333771083307 311.855551118872 -11.196 0.514111816225954
0.363164734112673 0.0565333771083307 34.9656865298041 0 0.530759855209727
0.369291284292258 0.0565333771083307 130.481508741664 11.196 0.54881862975712
0.375851254849385 0.0565333771083307 350.319149088067 -11.196 0.568489880619017
0.382901444183699 0.0565333771083307 25.1075544980534 0 0.590017289442566
0.390509907192967 0.0565333771083307 62.4390107655205 11.196 0.613698189492663
0.39875906386225 0.0565333771083307 138.388500996546 -11.196 0.639899638567533
0.407749892390355 0.0565333771083307 111.00090533673 0 0.669080602838657
0.417607756639265 0.0565333771083307 85.4263951149722 11.196 0.701823397389676
0.428490675553581 0.0565333771083307 124.080744283866 -11.196 0.73887926729625
0.440601302650377 0.0565333771083307 22.4364958163381 0 0.781236063414316
0.454204862521985 0.0565333771083307 293.694106677599 11.196 0.830222096264656
0.469656828581289 0.0565333771083307 262.908010929056 -11.196 0.887670958750192
0.487447435754558 0.0565333771083307 161.835336920903 0 0.956194650200066
0.508276656553901 0.0565333771083307 38.3352695451143 11.196 1.03965933707022
0.533188226520015 0.0565333771083307 9.80208427092179 -11.196 1.14406798176106
0.563827414882779 0.0565333771083307 254.094506335591 0 1.27933153937378
0.602987250084193 0.0565333771083307 266.659243415202 11.196 1.46321110267489
0.655929836527776 0.0565333771083307 300.238263368756 -11.196 1.73143224745251
0.734274459984325 0.0565333771083307 153.348550869358 0 2.16973939547827
0.871915330721017 0.0565333771083307 310.751437363137 11.196 3.0594218006446
